district_id,const_id,party_id,vote_received
58,1,P003,4650
58,1,P008,2612
58,1,P005,368
58,1,P004,210
58,1,P006,200
58,1,P022,67
58,1,P095,20
58,1,P058,20
58,1,P093,19
58,1,P012,19
58,1,P090,16
58,1,P010,11
58,1,P011,11
58,1,P089,10
58,1,P041,6
58,1,P013,6
58,1,P061,5
58,1,P088,4
58,1,P024,4
58,1,P009,4
58,1,P094,4
58,1,P033,3
58,1,P073,3
58,1,P026,3
58,1,P104,3
58,1,P052,3
58,1,P039,2
58,1,P007,2
58,1,P049,2
58,1,P017,2
58,1,P031,1
58,1,P016,1
58,1,P023,1
58,1,P045,1
58,1,P074,1
58,1,P050,1
58,1,P059,0
58,1,P036,0
58,1,P092,0
58,1,P055,0
58,1,P053,0
58,1,P048,0
58,1,P018,0
58,1,P091,0
58,1,P034,0
59,1,P001,10548
59,1,P002,10476
59,1,P003,8960
59,1,P005,5796
59,1,P008,2648
59,1,P011,2073
59,1,P004,899
59,1,P006,358
59,1,P012,192
59,1,P010,181
59,1,P013,139
59,1,P073,122
59,1,P022,121
59,1,P007,99
59,1,P026,71
59,1,P034,47
59,1,P052,47
59,1,P048,45
59,1,P058,43
59,1,P092,35
59,1,P061,30
59,1,P059,24
59,1,P033,22
59,1,P045,21
59,1,P089,20
59,1,P024,18
59,1,P009,16
59,1,P090,14
59,1,P088,13
59,1,P017,11
59,1,P018,10
59,1,P041,8
59,1,P093,7
59,1,P074,6
59,1,P094,6
59,1,P039,6
59,1,P055,4
59,1,P104,4
59,1,P049,4
59,1,P031,3
59,1,P053,3
59,1,P091,3
59,1,P023,3
59,1,P036,2
59,1,P050,1
59,1,P016,1
59,1,P095,1
60,1,P003,14229
60,1,P001,12564
60,1,P002,10585
60,1,P008,2053
60,1,P011,1340
60,1,P005,1273
60,1,P004,601
60,1,P012,176
60,1,P022,164
60,1,P052,114
60,1,P058,55
60,1,P006,51
60,1,P010,50
60,1,P026,48
60,1,P013,47
60,1,P074,34
60,1,P073,26
60,1,P041,25
60,1,P009,23
60,1,P090,18
60,1,P007,17
60,1,P061,16
60,1,P048,15
60,1,P088,14
60,1,P049,13
60,1,P033,13
60,1,P104,12
60,1,P039,12
60,1,P089,12
60,1,P031,11
60,1,P024,10
60,1,P053,9
60,1,P045,8
60,1,P094,8
60,1,P018,8
60,1,P095,8
60,1,P092,7
60,1,P055,7
60,1,P093,7
60,1,P036,6
60,1,P017,6
60,1,P059,5
60,1,P023,4
60,1,P091,3
60,1,P016,3
60,1,P050,3
60,1,P034,1
61,1,P002,8192
61,1,P003,7363
61,1,P001,5907
61,1,P008,1021
61,1,P052,747
61,1,P005,690
61,1,P050,304
61,1,P004,171
61,1,P022,56
61,1,P045,35
61,1,P061,19
61,1,P006,17
61,1,P058,13
61,1,P024,11
61,1,P012,8
61,1,P090,7
61,1,P011,6
61,1,P074,4
61,1,P010,4
61,1,P031,3
61,1,P009,3
61,1,P026,3
61,1,P048,3
61,1,P017,3
61,1,P007,2
61,1,P039,2
61,1,P089,2
61,1,P088,2
61,1,P055,2
61,1,P034,2
61,1,P041,2
61,1,P059,1
61,1,P016,1
61,1,P104,1
61,1,P094,1
61,1,P036,1
61,1,P092,1
61,1,P095,1
61,1,P073,1
61,1,P023,1
61,1,P049,1
61,1,P033,1
61,1,P013,1
61,1,P091,1
61,1,P053,0
61,1,P018,0
61,1,P093,0
62,1,P002,22934
62,1,P001,19749
62,1,P003,14412
62,1,P008,786
62,1,P004,594
62,1,P005,539
62,1,P022,204
62,1,P012,167
62,1,P039,145
62,1,P010,70
62,1,P074,65
62,1,P011,64
62,1,P090,64
62,1,P058,62
62,1,P006,50
62,1,P013,47
62,1,P026,31
62,1,P041,23
62,1,P088,22
62,1,P017,21
62,1,P073,18
62,1,P052,18
62,1,P009,17
62,1,P089,17
62,1,P055,16
62,1,P024,15
62,1,P094,14
62,1,P095,12
62,1,P033,11
62,1,P093,10
62,1,P049,10
62,1,P031,10
62,1,P104,9
62,1,P023,8
62,1,P061,7
62,1,P091,6
62,1,P045,6
62,1,P007,5
62,1,P036,4
62,1,P048,4
62,1,P050,3
62,1,P059,3
62,1,P018,3
62,1,P016,2
62,1,P092,2
62,1,P034,2
62,1,P053,2
63,1,P001,16313
63,1,P002,15837
63,1,P008,3166
63,1,P003,2645
63,1,P005,1854
63,1,P004,887
63,1,P011,644
63,1,P012,295
63,1,P022,45
63,1,P006,43
63,1,P033,36
63,1,P058,36
63,1,P017,32
63,1,P055,28
63,1,P013,20
63,1,P009,18
63,1,P007,17
63,1,P026,17
63,1,P073,17
63,1,P089,16
63,1,P041,15
63,1,P061,15
63,1,P036,14
63,1,P010,13
63,1,P024,12
63,1,P090,11
63,1,P045,9
63,1,P104,9
63,1,P039,5
63,1,P074,5
63,1,P031,5
63,1,P091,5
63,1,P053,4
63,1,P088,4
63,1,P049,4
63,1,P048,3
63,1,P052,3
63,1,P016,3
63,1,P018,3
63,1,P094,3
63,1,P023,2
63,1,P059,2
63,1,P034,1
63,1,P092,1
63,1,P050,1
63,1,P095,1
63,1,P093,0
63,2,P001,17317
63,2,P002,15504
63,2,P003,6354
63,2,P011,3898
63,2,P008,1075
63,2,P004,905
63,2,P005,518
63,2,P012,195
63,2,P013,93
63,2,P022,51
63,2,P041,31
63,2,P058,27
63,2,P045,15
63,2,P010,11
63,2,P094,10
63,2,P034,10
63,2,P006,10
63,2,P055,10
63,2,P017,9
63,2,P016,7
63,2,P023,6
63,2,P024,5
63,2,P092,5
63,2,P073,4
63,2,P090,3
63,2,P093,2
63,2,P026,2
63,2,P091,2
63,2,P033,0
63,2,P018,0
63,2,P048,0
63,2,P074,0
63,2,P089,0
63,2,P050,0
63,2,P009,0
63,2,P053,0
63,2,P036,0
63,2,P088,0
63,2,P007,0
63,2,P061,0
63,2,P059,0
63,2,P031,0
63,2,P095,0
63,2,P049,0
63,2,P104,0
63,2,P039,0
63,2,P052,0
64,1,P002,33608
64,1,P001,29687
64,1,P003,6431
64,1,P004,2814
64,1,P005,882
64,1,P012,383
64,1,P008,383
64,1,P006,353
64,1,P022,93
64,1,P089,75
64,1,P058,60
64,1,P092,56
64,1,P011,51
64,1,P061,35
64,1,P007,34
64,1,P026,30
64,1,P055,22
64,1,P013,18
64,1,P017,18
64,1,P010,13
64,1,P059,11
64,1,P074,9
64,1,P009,9
64,1,P033,9
64,1,P024,9
64,1,P049,7
64,1,P090,6
64,1,P088,5
64,1,P041,4
64,1,P045,4
64,1,P093,4
64,1,P094,4
64,1,P104,3
64,1,P034,3
64,1,P023,3
64,1,P091,3
64,1,P039,3
64,1,P050,2
64,1,P036,2
64,1,P016,2
64,1,P018,2
64,1,P095,2
64,1,P048,1
64,1,P053,1
64,1,P031,1
64,1,P052,0
64,1,P073,0
64,2,P001,25086
64,2,P002,23010
64,2,P003,10059
64,2,P004,6146
64,2,P005,3975
64,2,P008,2507
64,2,P011,367
64,2,P055,252
64,2,P012,237
64,2,P022,173
64,2,P006,141
64,2,P017,105
64,2,P052,86
64,2,P007,79
64,2,P089,75
64,2,P009,72
64,2,P061,63
64,2,P058,51
64,2,P026,45
64,2,P013,45
64,2,P010,44
64,2,P059,33
64,2,P024,31
64,2,P033,25
64,2,P090,21
64,2,P092,17
64,2,P094,16
64,2,P041,16
64,2,P031,15
64,2,P074,13
64,2,P088,11
64,2,P073,8
64,2,P095,8
64,2,P023,7
64,2,P039,5
64,2,P036,5
64,2,P045,4
64,2,P049,4
64,2,P048,4
64,2,P091,3
64,2,P093,3
64,2,P050,3
64,2,P034,2
64,2,P053,2
64,2,P016,2
64,2,P018,1
64,2,P104,1
78,1,P003,34347
78,1,P001,8769
78,1,P002,8766
78,1,P004,1861
78,1,P008,1510
78,1,P005,593
78,1,P022,428
78,1,P017,128
78,1,P010,118
78,1,P012,98
78,1,P013,78
78,1,P058,72
78,1,P006,60
78,1,P088,44
78,1,P074,43
78,1,P026,41
78,1,P011,35
78,1,P090,30
78,1,P041,29
78,1,P089,29
78,1,P007,28
78,1,P009,24
78,1,P055,21
78,1,P033,19
78,1,P023,17
78,1,P104,16
78,1,P061,15
78,1,P024,14
78,1,P049,13
78,1,P052,13
78,1,P039,11
78,1,P092,11
78,1,P059,11
78,1,P031,10
78,1,P091,9
78,1,P034,9
78,1,P094,8
78,1,P045,8
78,1,P093,7
78,1,P053,7
78,1,P036,6
78,1,P095,5
78,1,P016,5
78,1,P073,3
78,1,P048,3
78,1,P018,2
78,1,P050,2
67,1,P002,27972
67,1,P001,26299
67,1,P003,1978
67,1,P008,1728
67,1,P004,235
67,1,P005,178
67,1,P011,22
67,1,P012,22
67,1,P058,16
67,1,P007,15
67,1,P013,14
67,1,P090,12
67,1,P009,12
67,1,P022,10
67,1,P010,9
67,1,P006,8
67,1,P073,8
67,1,P074,7
67,1,P033,6
67,1,P048,6
67,1,P031,5
67,1,P045,5
67,1,P061,4
67,1,P041,4
67,1,P023,4
67,1,P094,4
67,1,P088,4
67,1,P089,3
67,1,P104,2
67,1,P016,2
67,1,P059,2
67,1,P049,2
67,1,P017,2
67,1,P092,2
67,1,P053,2
67,1,P039,1
67,1,P093,1
67,1,P034,1
67,1,P024,1
67,1,P055,1
67,1,P036,1
67,1,P091,0
67,1,P026,0
67,1,P095,0
67,1,P052,0
67,1,P050,0
67,1,P018,0
68,1,P002,14525
68,1,P001,13968
68,1,P003,7228
68,1,P008,2747
68,1,P004,785
68,1,P005,163
68,1,P022,69
68,1,P012,54
68,1,P013,49
68,1,P058,28
68,1,P009,23
68,1,P026,21
68,1,P010,18
68,1,P006,15
68,1,P011,12
68,1,P033,8
68,1,P017,8
68,1,P061,8
68,1,P104,7
68,1,P007,7
68,1,P074,6
68,1,P090,5
68,1,P094,5
68,1,P089,5
68,1,P052,4
68,1,P055,4
68,1,P095,4
68,1,P031,4
68,1,P049,4
68,1,P045,3
68,1,P059,3
68,1,P039,3
68,1,P092,3
68,1,P018,3
68,1,P041,3
68,1,P034,3
68,1,P036,3
68,1,P088,3
68,1,P048,2
68,1,P016,2
68,1,P093,2
68,1,P050,2
68,1,P024,2
68,1,P053,1
68,1,P073,0
68,1,P091,0
68,1,P023,0
68,2,P002,15834
68,2,P001,15024
68,2,P003,5334
68,2,P008,1623
68,2,P005,873
68,2,P004,641
68,2,P011,147
68,2,P022,85
68,2,P012,41
68,2,P052,41
68,2,P009,36
68,2,P058,30
68,2,P017,18
68,2,P026,14
68,2,P010,13
68,2,P074,12
68,2,P041,11
68,2,P048,11
68,2,P006,10
68,2,P045,9
68,2,P090,7
68,2,P039,6
68,2,P016,6
68,2,P031,6
68,2,P007,6
68,2,P013,5
68,2,P091,5
68,2,P094,4
68,2,P055,4
68,2,P061,4
68,2,P088,3
68,2,P095,3
68,2,P033,3
68,2,P089,3
68,2,P104,3
68,2,P024,3
68,2,P073,2
68,2,P093,2
68,2,P034,2
68,2,P018,2
68,2,P059,1
68,2,P036,1
68,2,P092,1
68,2,P023,1
68,2,P049,1
68,2,P053,0
68,2,P050,0
69,1,P001,22674
69,1,P002,19437
69,1,P003,8295
69,1,P008,5001
69,1,P004,1296
69,1,P005,885
69,1,P012,277
69,1,P022,205
69,1,P006,144
69,1,P073,113
69,1,P093,100
69,1,P058,90
69,1,P026,72
69,1,P061,71
69,1,P011,63
69,1,P010,48
69,1,P033,43
69,1,P013,33
69,1,P074,31
69,1,P007,28
69,1,P104,24
69,1,P089,21
69,1,P024,21
69,1,P039,20
69,1,P090,20
69,1,P088,19
69,1,P094,18
69,1,P049,18
69,1,P031,17
69,1,P018,15
69,1,P009,14
69,1,P041,14
69,1,P092,13
69,1,P036,11
69,1,P059,10
69,1,P048,9
69,1,P016,8
69,1,P095,6
69,1,P045,6
69,1,P023,6
69,1,P017,5
69,1,P052,5
69,1,P053,4
69,1,P055,4
69,1,P050,3
69,1,P091,2
69,1,P034,1
70,1,P002,22516
70,1,P001,22456
70,1,P003,6924
70,1,P008,2373
70,1,P004,1248
70,1,P005,910
70,1,P012,569
70,1,P090,192
70,1,P022,187
70,1,P013,150
70,1,P006,147
70,1,P058,122
70,1,P034,84
70,1,P011,69
70,1,P074,51
70,1,P033,46
70,1,P009,37
70,1,P010,37
70,1,P026,37
70,1,P049,30
70,1,P061,30
70,1,P007,25
70,1,P041,24
70,1,P094,23
70,1,P024,18
70,1,P017,17
70,1,P089,15
70,1,P073,15
70,1,P039,14
70,1,P093,13
70,1,P031,13
70,1,P036,11
70,1,P104,10
70,1,P045,10
70,1,P023,8
70,1,P059,7
70,1,P016,7
70,1,P092,7
70,1,P088,7
70,1,P055,7
70,1,P053,6
70,1,P052,6
70,1,P050,5
70,1,P048,4
70,1,P018,4
70,1,P095,2
70,1,P091,0
71,1,P009,27406
71,1,P002,11395
71,1,P003,7992
71,1,P001,5215
71,1,P005,4103
71,1,P004,2517
71,1,P006,745
71,1,P008,733
71,1,P010,282
71,1,P022,220
71,1,P016,142
71,1,P031,103
71,1,P011,92
71,1,P034,82
71,1,P045,66
71,1,P013,56
71,1,P041,51
71,1,P026,50
71,1,P036,42
71,1,P007,40
71,1,P055,38
71,1,P059,36
71,1,P058,31
71,1,P012,30
71,1,P033,28
71,1,P094,28
71,1,P074,25
71,1,P039,23
71,1,P073,22
71,1,P052,21
71,1,P017,18
71,1,P024,16
71,1,P089,14
71,1,P018,13
71,1,P093,11
71,1,P061,11
71,1,P049,10
71,1,P048,9
71,1,P095,8
71,1,P088,6
71,1,P023,5
71,1,P090,5
71,1,P092,3
71,1,P104,2
71,1,P091,1
71,1,P053,1
71,1,P050,0
71,2,P009,19597
71,2,P001,12818
71,2,P002,10179
71,2,P003,7169
71,2,P004,4054
71,2,P005,2596
71,2,P008,689
71,2,P011,351
71,2,P052,250
71,2,P017,192
71,2,P022,148
71,2,P010,127
71,2,P016,122
71,2,P012,110
71,2,P006,60
71,2,P013,52
71,2,P031,50
71,2,P007,48
71,2,P058,43
71,2,P026,32
71,2,P033,25
71,2,P041,23
71,2,P024,19
71,2,P074,16
71,2,P093,16
71,2,P090,13
71,2,P055,12
71,2,P089,12
71,2,P036,12
71,2,P088,12
71,2,P094,12
71,2,P045,11
71,2,P039,10
71,2,P034,10
71,2,P049,9
71,2,P073,9
71,2,P018,9
71,2,P048,9
71,2,P023,7
71,2,P092,7
71,2,P061,6
71,2,P104,5
71,2,P059,5
71,2,P091,3
71,2,P050,2
71,2,P095,0
71,2,P053,0
71,3,P009,21549
71,3,P002,10007
71,3,P003,8416
71,3,P001,7531
71,3,P004,3821
71,3,P005,3392
71,3,P008,2661
71,3,P050,583
71,3,P022,343
71,3,P006,235
71,3,P016,186
71,3,P013,121
71,3,P007,89
71,3,P031,88
71,3,P012,86
71,3,P010,62
71,3,P074,57
71,3,P058,52
71,3,P033,52
71,3,P034,50
71,3,P026,48
71,3,P011,46
71,3,P041,39
71,3,P061,36
71,3,P090,19
71,3,P036,18
71,3,P023,17
71,3,P017,16
71,3,P094,14
71,3,P049,13
71,3,P088,13
71,3,P059,13
71,3,P089,12
71,3,P093,12
71,3,P018,11
71,3,P024,11
71,3,P039,10
71,3,P048,10
71,3,P104,10
71,3,P055,10
71,3,P052,9
71,3,P045,9
71,3,P092,9
71,3,P053,8
71,3,P091,6
71,3,P073,6
71,3,P095,4
71,4,P001,19175
71,4,P002,16727
71,4,P009,5855
71,4,P003,5342
71,4,P004,4761
71,4,P008,4560
71,4,P005,2406
71,4,P012,475
71,4,P016,237
71,4,P022,91
71,4,P011,68
71,4,P058,63
71,4,P007,61
71,4,P013,59
71,4,P093,56
71,4,P010,51
71,4,P006,50
71,4,P034,41
71,4,P017,39
71,4,P090,34
71,4,P061,31
71,4,P031,28
71,4,P059,28
71,4,P104,26
71,4,P033,25
71,4,P089,23
71,4,P074,23
71,4,P041,19
71,4,P045,19
71,4,P073,18
71,4,P024,13
71,4,P055,12
71,4,P052,11
71,4,P036,11
71,4,P049,11
71,4,P048,11
71,4,P026,11
71,4,P095,10
71,4,P094,10
71,4,P018,9
71,4,P088,8
71,4,P053,8
71,4,P023,7
71,4,P039,6
71,4,P092,5
71,4,P050,5
71,4,P091,2
71,5,P002,15617
71,5,P001,14321
71,5,P009,11697
71,5,P005,6947
71,5,P003,5736
71,5,P004,4455
71,5,P008,916
71,5,P012,203
71,5,P031,173
71,5,P022,169
71,5,P006,162
71,5,P010,159
71,5,P033,92
71,5,P034,92
71,5,P061,80
71,5,P013,71
71,5,P007,63
71,5,P045,58
71,5,P026,58
71,5,P073,57
71,5,P011,54
71,5,P023,50
71,5,P058,40
71,5,P036,37
71,5,P041,34
71,5,P016,29
71,5,P017,24
71,5,P074,18
71,5,P089,17
71,5,P090,15
71,5,P092,15
71,5,P039,15
71,5,P095,13
71,5,P048,12
71,5,P055,11
71,5,P053,11
71,5,P049,10
71,5,P059,10
71,5,P024,9
71,5,P093,9
71,5,P094,7
71,5,P104,6
71,5,P018,5
71,5,P091,4
71,5,P088,3
71,5,P052,3
71,5,P050,2
72,1,P001,24883
72,1,P002,20655
72,1,P003,8190
72,1,P004,879
72,1,P005,504
72,1,P008,463
72,1,P034,147
72,1,P012,129
72,1,P022,108
72,1,P058,78
72,1,P011,47
72,1,P009,38
72,1,P007,34
72,1,P093,29
72,1,P013,24
72,1,P006,24
72,1,P010,22
72,1,P074,21
72,1,P090,20
72,1,P026,20
72,1,P031,19
72,1,P041,18
72,1,P039,18
72,1,P024,17
72,1,P061,14
72,1,P073,12
72,1,P045,12
72,1,P033,12
72,1,P088,10
72,1,P048,9
72,1,P016,8
72,1,P049,8
72,1,P089,8
72,1,P095,6
72,1,P104,6
72,1,P053,5
72,1,P052,5
72,1,P017,5
72,1,P092,4
72,1,P055,3
72,1,P023,3
72,1,P036,2
72,1,P059,1
72,1,P091,1
72,1,P018,1
72,1,P094,0
72,1,P050,0
73,1,P001,29040
73,1,P002,24500
73,1,P003,11040
73,1,P004,2250
73,1,P005,1988
73,1,P008,1400
73,1,P022,221
73,1,P012,184
73,1,P058,166
73,1,P026,121
73,1,P013,109
73,1,P061,108
73,1,P073,95
73,1,P007,83
73,1,P009,76
73,1,P011,69
73,1,P006,68
73,1,P031,63
73,1,P010,61
73,1,P090,50
73,1,P033,50
73,1,P041,48
73,1,P048,44
73,1,P074,39
73,1,P024,38
73,1,P095,37
73,1,P049,31
73,1,P039,29
73,1,P088,29
73,1,P094,26
73,1,P104,26
73,1,P089,25
73,1,P093,24
73,1,P016,22
73,1,P059,22
73,1,P055,21
73,1,P092,20
73,1,P045,16
73,1,P036,15
73,1,P034,15
73,1,P018,14
73,1,P023,13
73,1,P050,10
73,1,P052,10
73,1,P017,9
73,1,P053,9
73,1,P091,6
74,1,P002,18562
74,1,P001,9214
74,1,P003,8711
74,1,P073,4514
74,1,P004,3650
74,1,P005,1513
74,1,P008,661
74,1,P012,303
74,1,P018,211
74,1,P022,198
74,1,P006,130
74,1,P033,116
74,1,P061,100
74,1,P007,95
74,1,P013,91
74,1,P089,75
74,1,P011,73
74,1,P036,66
74,1,P026,50
74,1,P058,43
74,1,P024,39
74,1,P074,36
74,1,P009,34
74,1,P010,31
74,1,P090,29
74,1,P053,24
74,1,P041,23
74,1,P094,22
74,1,P039,17
74,1,P059,17
74,1,P092,16
74,1,P048,15
74,1,P049,14
74,1,P093,13
74,1,P088,13
74,1,P045,12
74,1,P017,11
74,1,P023,11
74,1,P055,10
74,1,P104,9
74,1,P031,9
74,1,P034,9
74,1,P016,8
74,1,P052,8
74,1,P095,5
74,1,P091,5
74,1,P050,5
75,1,P001,17954
75,1,P002,14806
75,1,P003,9677
75,1,P009,7430
75,1,P004,4236
75,1,P005,3385
75,1,P010,958
75,1,P008,480
75,1,P012,367
75,1,P022,223
75,1,P007,94
75,1,P052,71
75,1,P013,66
75,1,P058,60
75,1,P011,57
75,1,P089,52
75,1,P006,51
75,1,P034,47
75,1,P031,44
75,1,P026,44
75,1,P090,42
75,1,P074,28
75,1,P033,26
75,1,P045,24
75,1,P055,22
75,1,P093,19
75,1,P017,19
75,1,P041,17
75,1,P059,17
75,1,P024,16
75,1,P094,16
75,1,P073,15
75,1,P023,15
75,1,P036,15
75,1,P039,13
75,1,P061,13
75,1,P018,13
75,1,P048,11
75,1,P092,10
75,1,P016,8
75,1,P104,7
75,1,P053,7
75,1,P049,7
75,1,P088,5
75,1,P095,4
75,1,P050,3
75,1,P091,3
75,2,P002,17703
75,2,P001,15709
75,2,P003,7740
75,2,P004,5288
75,2,P009,4880
75,2,P005,3534
75,2,P008,2542
75,2,P010,599
75,2,P073,390
75,2,P013,288
75,2,P012,226
75,2,P022,224
75,2,P011,175
75,2,P007,127
75,2,P006,107
75,2,P058,88
75,2,P033,59
75,2,P026,51
75,2,P074,40
75,2,P061,35
75,2,P024,34
75,2,P031,34
75,2,P039,33
75,2,P041,28
75,2,P048,25
75,2,P090,24
75,2,P093,23
75,2,P045,22
75,2,P089,17
75,2,P055,16
75,2,P088,13
75,2,P094,13
75,2,P092,13
75,2,P059,12
75,2,P104,11
75,2,P018,11
75,2,P049,10
75,2,P053,10
75,2,P016,9
75,2,P036,8
75,2,P017,7
75,2,P023,7
75,2,P034,7
75,2,P052,5
75,2,P091,5
75,2,P095,4
75,2,P050,2
75,3,P002,20571
75,3,P001,11816
75,3,P005,6026
75,3,P004,4900
75,3,P003,4462
75,3,P008,3933
75,3,P009,709
75,3,P073,203
75,3,P010,168
75,3,P022,140
75,3,P013,130
75,3,P011,112
75,3,P012,100
75,3,P006,94
75,3,P093,89
75,3,P050,85
75,3,P033,81
75,3,P007,73
75,3,P045,52
75,3,P061,49
75,3,P058,47
75,3,P034,47
75,3,P026,41
75,3,P041,38
75,3,P090,33
75,3,P048,27
75,3,P031,26
75,3,P089,24
75,3,P074,21
75,3,P095,17
75,3,P092,17
75,3,P024,17
75,3,P036,16
75,3,P088,14
75,3,P049,14
75,3,P039,13
75,3,P018,12
75,3,P017,11
75,3,P094,11
75,3,P023,9
75,3,P104,8
75,3,P059,8
75,3,P053,8
75,3,P052,7
75,3,P055,7
75,3,P016,6
75,3,P091,4
15,1,P007,22327
15,1,P001,12904
15,1,P006,12827
15,1,P002,10399
15,1,P003,3772
15,1,P009,1838
15,1,P004,1599
15,1,P005,1486
15,1,P008,658
15,1,P010,446
15,1,P091,287
15,1,P016,187
15,1,P022,158
15,1,P050,143
15,1,P073,113
15,1,P026,105
15,1,P061,99
15,1,P034,75
15,1,P011,72
15,1,P058,60
15,1,P089,45
15,1,P090,44
15,1,P048,44
15,1,P023,43
15,1,P041,42
15,1,P012,39
15,1,P049,35
15,1,P017,34
15,1,P033,33
15,1,P013,29
15,1,P018,22
15,1,P074,21
15,1,P045,21
15,1,P104,21
15,1,P024,15
15,1,P039,14
15,1,P093,13
15,1,P094,12
15,1,P036,10
15,1,P031,9
15,1,P053,9
15,1,P088,7
15,1,P055,6
15,1,P052,6
15,1,P059,4
15,1,P095,4
15,1,P092,1
15,2,P007,29802
15,2,P006,14095
15,2,P010,5149
15,2,P003,4398
15,2,P002,2616
15,2,P001,1245
15,2,P008,1231
15,2,P005,709
15,2,P004,510
15,2,P073,357
15,2,P048,223
15,2,P022,208
15,2,P061,207
15,2,P013,176
15,2,P011,172
15,2,P091,123
15,2,P026,101
15,2,P009,80
15,2,P050,77
15,2,P104,72
15,2,P090,65
15,2,P058,56
15,2,P089,49
15,2,P033,42
15,2,P074,39
15,2,P012,29
15,2,P024,26
15,2,P045,24
15,2,P041,21
15,2,P016,20
15,2,P018,17
15,2,P092,16
15,2,P017,16
15,2,P039,14
15,2,P023,14
15,2,P036,13
15,2,P088,13
15,2,P049,12
15,2,P094,11
15,2,P034,8
15,2,P059,8
15,2,P031,8
15,2,P053,7
15,2,P093,6
15,2,P055,4
15,2,P052,3
15,2,P095,2
15,3,P007,18340
15,3,P002,18249
15,3,P006,10153
15,3,P001,9594
15,3,P009,3183
15,3,P003,1736
15,3,P010,1646
15,3,P008,1222
15,3,P005,855
15,3,P004,298
15,3,P104,225
15,3,P061,197
15,3,P011,195
15,3,P091,188
15,3,P088,152
15,3,P026,130
15,3,P058,111
15,3,P013,86
15,3,P050,85
15,3,P073,83
15,3,P022,83
15,3,P012,63
15,3,P089,47
15,3,P048,46
15,3,P033,34
15,3,P034,32
15,3,P039,31
15,3,P016,29
15,3,P049,28
15,3,P090,25
15,3,P018,24
15,3,P036,19
15,3,P074,18
15,3,P024,17
15,3,P041,15
15,3,P094,14
15,3,P092,13
15,3,P031,10
15,3,P053,10
15,3,P023,9
15,3,P052,9
15,3,P017,9
15,3,P055,8
15,3,P093,8
15,3,P045,7
15,3,P059,6
15,3,P095,5
15,4,P007,15123
15,4,P006,11775
15,4,P002,9923
15,4,P008,6338
15,4,P009,6304
15,4,P001,4775
15,4,P018,2416
15,4,P003,2264
15,4,P004,1110
15,4,P005,816
15,4,P010,719
15,4,P026,298
15,4,P049,276
15,4,P104,266
15,4,P091,247
15,4,P061,243
15,4,P073,229
15,4,P050,157
15,4,P012,154
15,4,P022,142
15,4,P011,123
15,4,P058,120
15,4,P089,82
15,4,P013,70
15,4,P016,70
15,4,P048,69
15,4,P045,60
15,4,P036,56
15,4,P034,50
15,4,P093,42
15,4,P033,41
15,4,P074,39
15,4,P088,38
15,4,P041,38
15,4,P024,37
15,4,P090,28
15,4,P017,27
15,4,P031,17
15,4,P039,16
15,4,P052,15
15,4,P094,14
15,4,P092,13
15,4,P023,13
15,4,P059,11
15,4,P053,11
15,4,P055,9
15,4,P095,7
16,1,P002,16488
16,1,P001,16337
16,1,P006,10481
16,1,P007,8138
16,1,P008,7860
16,1,P009,1784
16,1,P003,1713
16,1,P004,1018
16,1,P005,801
16,1,P013,353
16,1,P018,281
16,1,P088,225
16,1,P010,207
16,1,P041,168
16,1,P048,125
16,1,P061,106
16,1,P011,102
16,1,P022,84
16,1,P093,77
16,1,P091,77
16,1,P045,61
16,1,P058,59
16,1,P012,51
16,1,P026,38
16,1,P089,34
16,1,P036,32
16,1,P090,31
16,1,P104,27
16,1,P033,22
16,1,P034,21
16,1,P073,19
16,1,P024,15
16,1,P052,14
16,1,P053,11
16,1,P074,11
16,1,P023,11
16,1,P016,10
16,1,P039,8
16,1,P049,7
16,1,P094,7
16,1,P017,6
16,1,P031,6
16,1,P059,5
16,1,P055,4
16,1,P050,2
16,1,P095,2
16,1,P092,2
16,2,P007,17163
16,2,P001,13385
16,2,P002,12378
16,2,P006,11927
16,2,P003,7583
16,2,P008,2399
16,2,P005,831
16,2,P004,706
16,2,P013,232
16,2,P009,216
16,2,P022,202
16,2,P090,148
16,2,P010,138
16,2,P091,107
16,2,P088,95
16,2,P011,92
16,2,P026,75
16,2,P041,72
16,2,P058,59
16,2,P061,50
16,2,P048,40
16,2,P045,38
16,2,P033,35
16,2,P104,31
16,2,P012,30
16,2,P055,30
16,2,P089,28
16,2,P073,18
16,2,P024,16
16,2,P074,12
16,2,P094,11
16,2,P049,10
16,2,P034,10
16,2,P017,9
16,2,P039,9
16,2,P031,7
16,2,P018,6
16,2,P053,6
16,2,P016,5
16,2,P050,5
16,2,P095,4
16,2,P093,4
16,2,P023,3
16,2,P052,3
16,2,P036,2
16,2,P059,1
16,2,P092,1
16,3,P002,16143
16,3,P001,15598
16,3,P007,10177
16,3,P003,8485
16,3,P006,7960
16,3,P008,6818
16,3,P005,1542
16,3,P004,731
16,3,P104,696
16,3,P091,381
16,3,P010,214
16,3,P022,164
16,3,P088,137
16,3,P045,120
16,3,P061,100
16,3,P013,87
16,3,P026,78
16,3,P048,61
16,3,P009,61
16,3,P033,54
16,3,P012,49
16,3,P011,46
16,3,P090,46
16,3,P058,45
16,3,P089,38
16,3,P023,27
16,3,P024,24
16,3,P041,23
16,3,P073,22
16,3,P018,19
