state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received,qualification
2,22,3,P017,ईन्द्र मान वाइवा,पुरुष,53,486,६ कक्षाा
2,22,3,P000,कृष्ण राय यादव,पुरुष,25,454,10+2
2,22,3,P000,राम विहारी महतो,पुरुष,51,138,Education N/A
2,22,3,P000,ओम प्रसाद मैनाली,पुरुष,42,118,‌‌+2
2,22,3,P000,श्‍याम बावु यादव,पुरुष,33,52,I A
2,22,3,P000,उत्तर कुमार मैनाली,पुरुष,48,49,साधारण
2,22,3,P000,अभिषेक  प्रसाद  साह ,पुरुष,26,18,B.Tech
2,22,4,P000,अमरेश कुमार सिह,पुरुष,52,20017,Ph. D
2,22,4,P002,नागेन्द्र कुमार,पुरुष,69,18253,Bachelor
2,22,4,P000,मधुमाला कुमारी यादव,महिला,26,14622,Proficiency Certificate
2,22,4,P006,राकेश कुमार मिश्र,पुरुष,48,5813,Masters
2,22,4,P088,राजा राम पासवान,पुरुष,47,5158,Education N/A
2,22,4,P007,राम बावु राय,पुरुष,66,3429,S.L.C.
2,22,4,P005,महेश महतो,पुरुष,42,537,S.L.C.
2,22,4,P023,राजिनन्द प्रसाद चौधरी,पुरुष,60,318,Bachelor
2,22,4,P004,धिरज ठाकुर,पुरुष,29,306,Education N/A
2,22,4,P048,उपेन्द्र राय,पुरुष,54,238,UNDER SLC
2,22,4,P013,अजित कुमार साह,पुरुष,28,147,Proficiency Certificate
2,22,4,P000,हरि श्याम राय,पुरुष,39,145,Education N/A
2,22,4,P104,रामाज्ञा यादव,पुरुष,57,94,UNDER SLC
2,22,4,P000,राजेश कुमार मिश्र,पुरुष,37,58,Masters
2,22,4,P000,अरविन्द कुमार ठाकुर,पुरुष,44,54,Bachelor
2,22,4,P000,बिजेन्द्र कुमार कुशवाहा,पुरुष,39,49,10+2
2,22,4,P068,दिनेश  राय ,पुरुष,27,16,Education N/A
2,22,4,P000,सोशिल कुमार सिंह,पुरुष,40,13,S.L.C.
2,22,4,P000,गनेश प्रसाद सिंह,पुरुष,66,10,UNDER SLC
2,22,4,P000,राहुल कुमार सिंह,पुरुष,29,6,10+2
3,23,1,P002,मोहन आचार्य,पुरुष,45,18235,Proficiency Certificate
3,23,1,P001,छोवाङ तेन्जीन तामङ्ग,पुरुष,62,8614,S.L.C.
3,23,1,P017,विकाश  गलान ,पुरुष,34,210,S.L.C.
3,23,1,P004,मिन नाथ देबकोटा,पुरुष,57,165,S.L.C.
3,23,1,P005,टिका प्रसाद देवकोटा,पुरुष,37,75,10+2
3,23,1,P000,लिला बहादुर न्यौपाने,पुरुष,53,71,S.L.C.
3,23,1,P000,राम शरण पौडेल,पुरुष,41,28,Bachelor
3,23,1,P090,सृजना सुनुवार,महिला,26,13,10+2
3,23,1,P011,रामेश्वर बासी,पुरुष,46,9,UNDER SLC
3,23,1,P000,कर्सा वाङदी तमाङ,पुरुष,37,7,S.L.C.
3,24,1,P003,राजेन्द्र प्रसाद पाण्डे,पुरुष,66,36018,Masters
3,24,1,P001,भुमि प्रसाद त्रिपाठी,पुरुष,57,27997,Masters
3,24,1,P004,हिमेश पन्त,पुरुष,25,12494,S.L.C.
3,24,1,P017,सुमन तामाङ,पुरुष,29,882,10+2
3,24,1,P006,नोरमान तामाङ,पुरुष,45,129,Education N/A
3,24,1,P000,उत्तम राज शर्मा(कँडेल),पुरुष,62,117,Bachelor
3,24,1,P011,विश्व अम्मर महर्जन,पुरुष,62,108,Proficiency Certificate
3,24,1,P090,पुष्कर सेडाई,पुरुष,32,94,S.L.C.
3,24,1,P000,अर्जुन तिमल्सेना,पुरुष,33,53,10+2
3,24,1,P000,प्रमोद उप्रेती,पुरुष,32,12,10+2
3,24,1,P000,जनक भट्टरार्इ,पुरुष,32,9,Bachelor
3,24,1,P000,दिल बहादुर घले,पुरुष,43,9,Education N/A
3,24,1,P000,ऋषी खतिवडा,पुरुष,37,8,Proficiency Certificate
3,24,1,P000,प्रदिप श्रेष्‍ठ,पुरुष,31,5,Proficiency Certificate
3,24,2,P002,रामनाथ अधिकारी,पुरुष,61,34736,Education N/A
3,24,2,P001,खेम प्रसाद लोहनी,पुरुष,63,24190,Masters
3,24,2,P004,वसु माया तामाङ,महिला,51,5569,Proficiency Certificate
3,24,2,P017,धन माया तामाङ,महिला,30,1111,S.L.C.
3,24,2,P006,मेकरमान तामाङ्ग,पुरुष,41,248,UNDER SLC
3,24,2,P073,शंकर दर्जी,पुरुष,60,214,UNDER SLC
3,24,2,P000,रुद्र बहादुर गेलाङ मगर,पुरुष,49,92,Education N/A
3,24,2,P000,टिका निधि काप्री,पुरुष,48,69,S.L.C.
3,24,2,P000,सरोज बुढाथोकी,पुरुष,34,52,S.L.C.
3,24,2,P000,दुर्ग कुमार शाक्य,पुरुष,49,30,UNDER SLC
3,24,2,P000,हरी प्रसाद घिमिरे,पुरुष,46,20,Proficiency Certificate
3,24,2,P000,स‌ंजय दुवाडी,पुरुष,35,16,UNDER SLC
3,24,2,P000,रमेश पौडेल,पुरुष,38,14,Bachelor
3,24,2,P000,बाबु कृष्ण श्रेष्‍ठ,पुरुष,61,8,Education N/A
3,25,1,P003,हित बहादुर तामाङ,पुरुष,59,26548,S.L.C.
3,25,1,P001,बद्री मैनाली,पुरुष,46,23465,Bachelor
3,25,1,P004,प्रधुम्न महत क्षेत्री,पुरुष,41,6113,विद्यावारिधि
3,25,1,P005,सुदर्शन सिटौला,पुरुष,50,1611,M.A.
3,25,1,P022,केशव प्रसाद उप्रेती,पुरुष,37,970,८ पास
3,25,1,P017,सुरेन्द्र तामाङ,पुरुष,28,246,+2
3,25,1,P000,राजकुमार बस्नेत,पुरुष,43,188,S.L.C
3,25,1,P013,सफलता बोगटी,महिला,28,184,स्नातक
3,25,1,P006,देव राज घिमिरे,पुरुष,48,149,+2
3,25,1,P000,निर्मल लामिछाने,पुरुष,28,132,+2
3,25,1,P011,रविन्द्र डंगोल,पुरुष,35,116,Masters
3,25,1,P090,निमेश तमाङ,पुरुष,37,78,S.L.C.
3,25,1,P034,भुवन तामाङ,पुरुष,26,71,+2
3,25,1,P061,पुष्पा न्यौपाने,महिला,45,52,Education N/A
3,25,1,P010,लक्ष्मी रसाइली,महिला,29,47,Education N/A
3,25,1,P073,श्‍याम बहादुर गुरुङ्ग,पुरुष,55,45,S.L.C.
3,25,1,P000,जितेन्द्र सिं ठकुरी,पुरुष,39,6,S.L.C.
3,25,2,P002,अर्जुन नरसिंह के.सी.,पुरुष,75,28107,Masters
3,25,2,P004,शुमन बिक्रम पाण्डे,पुरुष,57,16477,Masters
3,25,2,P001,नारायण प्रसाद खतिवडा,पुरुष,65,15561,S.L.C.
3,25,2,P005,झनक प्याकुरेल,पुरुष,54,1571,Bachelor
3,25,2,P017,प्रेम माया तामाङ,महिला,29,713,Proficiency Certificate
3,25,2,P000,सुर्दशन पुडासैनी,पुरुष,30,187,High School
3,25,2,P000,विनोद कुमार तामाङ,पुरुष,26,108,S.L.C.
3,25,2,P010,धन कुमारी सुनार,महिला,35,98,Education N/A
3,25,2,P000,गायत्री दाहाल,महिला,40,89,S.L.C.
3,25,2,P090,हिमाल जोशी,पुरुष,32,53,S.L.C.
3,25,2,P011,गणेश मान वाटांकछी,पुरुष,61,40,S.L.C.
3,26,1,P002,प्रकाश मान सिंह,पुरुष,66,7143,Masters
3,26,1,P005,रवीन्द्र मिश्र,पुरुष,57,7018,Masters
3,26,1,P004,पुकार बम,पुरुष,35,4115,Bachelor
3,26,1,P001,किरण पौडेल,पुरुष,41,3532,Bachelor
3,26,1,P000,रमेश प्रसाद खरेल,पुरुष,58,3124,Masters
3,26,1,P041,बाल कृष्ण न्यौपाने,पुरुष,65,590,Bachelor
3,26,1,P013,डम्वर शाहु,पुरुष,39,150,Masters
3,26,1,P022,सुरेन्द्र प्रसाद ढकाल,पुरुष,63,92,Masters
3,26,1,P073,रिषम भट्टराई,पुरुष,39,76,Bachelor
3,26,1,P011,हरि शरण श्रेष्ठ,पुरुष,62,50,S.L.C.
3,26,1,P000,संगीता बोगटी,महिला,33,36,Education N/A
3,26,1,P092,शंकर बन्जाडे,पुरुष,40,30,Education N/A
3,26,1,P093,प्रकाश श्रेष्‍ठ,पुरुष,37,23,Bachelor
3,26,1,P010,प्रकाश नायजु,पुरुष,44,22,Bachelor
3,26,1,P007,हरेन्द्र चौधरी,पुरुष,35,22,Bachelor
3,26,1,P000,कुल बहादुर तमांङ,पुरुष,50,20,S.L.C.
3,26,1,P102,किरण कुमार शर्मा पौडेल,पुरुष,64,19,Masters
3,26,1,P095,इन्द्र बहादुर थापा,पुरुष,64,18,Masters
3,26,1,P061,शान्ती देवी के.सी.,महिला,63,17,Proficiency Certificate
3,26,1,P055,मान बहादुर राई,पुरुष,50,16,Masters
3,26,1,P000,गोमा खतिवडा अधिकारी,महिला,51,12,Bachelor
3,26,1,P090,मनिता (लिगल) श्रेष्ठ,महिला,49,8,S.L.C.
3,26,1,P059,हरी कुमार घले,पुरुष,51,7,UNDER SLC
3,26,1,P034,मन्जु राना मगर,महिला,43,6,Education N/A
3,26,1,P000,सुनिता बसेल,महिला,39,5,10+2
3,26,1,P000,देब शर्मा,पुरुष,30,3,Education N/A
3,26,1,P000,मीरा विष्‍ट,महिला,39,3,S.L.C.
3,26,1,P000,सीता तामाङ (के.सी.),महिला,45,3,Bachelor
3,26,1,P000,निर्जल शाह,पुरुष,49,2,UNDER SLC
3,26,1,P000,संगिता राजबाहक,महिला,49,2,UNDER SLC
3,26,1,P000,खुमकला लामिछाने,महिला,29,1,Education N/A
3,26,1,P000,दुर्गा प्रसाद लिम्बु,पुरुष,42,1,S.L.C.
3,26,2,P004,सोविता गौतम,महिला,27,15238,स्‍नातक (कानून)
3,26,2,P001,मणिराम फुयाल,पुरुष,56,11566,एम.एड/ वि.कम
3,26,2,P005,कुन्ती देवी पोखरेल(उपाध्याय),महिला,35,11024,स्‍नाकोत्तर 
3,26,2,P003,ओनसरी घर्ति,महिला,44,9459,प्रविणता प्रमाणपत्र तह (+2)
3,26,2,P000,पुण्य प्रसाद प्रसाई,पुरुष,51,949,M.A. / B.L.
3,26,2,P013,कोषराज सुवेदी,पुरुष,42,633,Bachelor
3,26,2,P000,अनुप बोहरा,पुरुष,30,242,स्‍नातक अन्तराष्ट्रिय विजनेसमा (IB)
3,26,2,P011,अनिल श्रेष्ठ,पुरुष,41,236,S.L.C.
3,26,2,P000,काशिराज पुडासैनी,पुरुष,58,218,I.Sc Ag 1st year
3,26,2,P092,धनेज थापा,पुरुष,40,202,Masters
3,26,2,P007,गणेश प्रसाद पुडासैनी,पुरुष,57,164,10 कक्षा उत्तीर्ण 
3,26,2,P000,कृष्णराम पुरी,पुरुष,37,119,स्‍नातक 
3,26,2,P000,प्रकाश अधिकारी,पुरुष,31,94,स्‍नात्तकोत्तर 
3,26,2,P006,गोपाल बहादुर टन्दुकार,पुरुष,58,82,एस.एल.सी.
