party_id,district_id,election_year,vote_share_lag,is_new_party,Absent rate within country 2078,Absent rate abroad 2078,Literacy Rate 2078,Primary Education % 2078,Lower Secondary % 2078,Upper Secondary % 2078,SLC or SEE % 2078,Intermediate & equivalent % 2078,Graduate & equivalent % 2078,Post graduate equivalent & above % 2078,IS_Major?,IS_ALTERNATIVE_FORCE?,GenZ_and_Youth_Favored?,Was_Part_Of_Ousted_Government?,Facebook_Presence (In Thousands),Top_leader_fb (in Thousands),facebook_log,leader_following_log,female_ratio,age_18-29_ratio,age_30-39_ratio,age_40-49_ratio,age_50-59_ratio,age_60-69_ratio,age_70+_ratio,total_voters,valid_turnout_lag
P076,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P077,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P078,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P079,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P080,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P081,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P082,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P083,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P084,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P085,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P086,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P087,58,2082,0.0,1,8.98,1.73,68.09,34.02,20.15,16.41,7.76,11.07,2.15,0.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4838333657128584,0.24803641308872915,0.2571951930282257,0.18423024617690323,0.14520829285892703,0.08220698842663263,0.08312286642058228,36031,71.52
P001,59,2082,24.43872940849377,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,1,0,0,1,374.0,710.0,5.926926025970411,6.566672429803241,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P002,59,2082,24.27191214290679,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,1,0,0,1,32.0,621.0,3.49650756146648,6.432940092739179,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P003,59,2082,26.9085517017678,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,1,0,0,0,174.0,756.0,5.1647859739235145,6.6293632534374485,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P004,59,2082,2.163990639697875,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,1,1,1,0,401.0,3300.0,5.996452088619021,8.101980731853192,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P005,59,2082,13.428789879752554,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,1,0,0,0,43.0,910.0,3.784189633918261,6.814542897259958,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P006,59,2082,0.8294525150019694,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,1,0,0,0,33.0,29.0,3.5263605246161616,3.4011973816621555,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P007,59,2082,0.2293737401821088,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,1,1,0,0,27.0,679.0,3.332204510175204,6.522092798170152,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P009,59,2082,0.0370705034637751,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,1,0,1,43.0,50.0,3.784189633918261,3.9318256327243257,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P010,59,2082,0.4193600704339565,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,1,7.0,9.0,2.079441541679836,2.302585092994046,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P011,59,2082,4.80294710502537,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,5.0,8.0,1.791759469228055,2.19722457733622,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P012,59,2082,0.444846041565302,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,4.0,7.0,1.6094379124341005,2.079441541679836,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P013,59,2082,0.3220499988415467,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P014,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,21.0,1500.0,3.091042453358316,7.313886831633462,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P015,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P016,59,2082,0.0023169064664859,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P017,59,2082,0.0254859711313454,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P018,59,2082,0.0231690646648594,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P019,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P020,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P021,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P022,59,2082,0.2803456824447997,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P023,59,2082,0.0069507193994578,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P024,59,2082,0.041704316396747,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P025,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P026,59,2082,0.1645003591205023,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P027,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P028,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P029,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P030,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P031,59,2082,0.0069507193994578,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P032,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,13.0,1.0,2.6390573296152584,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P033,59,2082,0.0509719422626908,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P034,59,2082,0.1088946039248395,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P035,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P036,59,2082,0.0046338129329718,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P037,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P038,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P039,59,2082,0.0139014387989156,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P040,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P041,59,2082,0.0185352517318875,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P042,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P043,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P044,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P045,59,2082,0.0486550357962049,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P046,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,1,1,0,373.0,1200.0,5.924255797414532,7.090909822079984,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P047,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P048,59,2082,0.1042607909918676,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P049,59,2082,0.0092676258659437,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P050,59,2082,0.0023169064664859,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P051,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P052,59,2082,0.1088946039248395,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P053,59,2082,0.0069507193994578,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P054,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P055,59,2082,0.0092676258659437,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P056,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P057,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,1,1,0,22.0,282.0,3.1354942159291497,5.645446897643238,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P058,59,2082,0.0996269780588957,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P059,59,2082,0.0556057551956627,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P060,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P061,59,2082,0.0695071939945784,0,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P062,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
P063,59,2082,0.0,1,8.07,2.28,70.2,30.36,19.58,15.14,9.69,11.57,3.17,1.18,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4778432930484116,0.2218876761594112,0.25534228244051355,0.19485914216813727,0.1485942095652295,0.09386804945705962,0.08544864020964886,71739,62.88
